"Pincode","AreaCode","ProcessCode","HubZoneName","HubCity","HubState","COD","PrePaid","HasReversePickUpService"
"495003","BPR","C/A-41/1C","Central","Bilaspur","CHHATTISGARH","True","True","True"
"495004","BPR","C/A-41/1C","Central","Bilaspur","CHHATTISGARH","True","True","True"
"495005","BPR","C/A-41/1C","Central","Bilaspur","CHHATTISGARH","True","True","True"
"495006","BPR","C/A-41/1C","Central","Bilaspur","CHHATTISGARH","True","True","True"
"495009","BPR","C/A-41/1C","Central","Bilaspur","CHHATTISGARH","True","True","True"
"421001","AUN","W/A-21/2A","West","AMBARNATH","MAHARASHTRA","True","True","True"
"421002","AUN","W/A-21/2A","West","AMBARNATH","MAHARASHTRA","True","True","True"
"421003","AUN","W/A-21/2A","West","AMBARNATH","MAHARASHTRA","True","True","True"
"421004","AUN","W/A-21/2A","West","AMBARNATH","MAHARASHTRA","True","True","True"
"421005","AUN","W/A-21/2A","West","AMBARNATH","MAHARASHTRA","True","True","True"
"444601","AMV","C/A-38/8C","Central","AMRAVATI","MAHARASHTRA","True","True","True"
"444602","AMV","C/A-38/8C","Central","AMRAVATI","MAHARASHTRA","True","True","True"
"444603","AMV","C/A-38/8C","Central","AMRAVATI","MAHARASHTRA","True","True","True"
"444604","AMV","C/A-38/8C","Central","AMRAVATI","MAHARASHTRA","True","True","True"
"444605","AMV","C/A-38/8C","Central","AMRAVATI","MAHARASHTRA","True","True","True"
"572101","TMK","S2/A-57/14A","South-2","Tumkur","KARNATAKA","True","True","True"
"734002","SLG","E/A-82/1A","East","SILIGURI","WEST BENGAL","True","True","True"
"734003","SLG","E/A-82/1A","East","SILIGURI","WEST BENGAL","True","True","True"
"734005","SLG","E/A-82/1A","East","SILIGURI","WEST BENGAL","True","True","True"
"734009","SLG","E/A-82/1A","East","SILIGURI","WEST BENGAL","True","True","True"
"734010","SLG","E/A-82/1A","East","SILIGURI","WEST BENGAL","True","True","True"
"734011","SLG","E/A-82/1A","East","SILIGURI","WEST BENGAL","True","True","True"
"734012","SLG","E/A-82/1A","East","SILIGURI","WEST BENGAL","True","True","True"
"734013","SLG","E/A-82/1A","East","SILIGURI","WEST BENGAL","True","True","True"
"734014","SLG","E/A-82/1A","East","SILIGURI","WEST BENGAL","True","True","True"
"600048","MAA/UPM","S1/A-44/1A","South-1","Chennai","TAMIL NADU","True","True","True"
"601301","MAA/UPM","S1/A-44/1A","South-1","Chennai","TAMIL NADU","True","True","True"
"603011","MAA/UPM","S1/A-44/1A","South-1","Chennai","TAMIL NADU","True","True","True"
"603108","MAA/UPM","S1/A-44/1A","South-1","Chennai","TAMIL NADU","True","True","True"
"603202","MAA/UPM","S1/A-44/1A","South-1","Chennai","TAMIL NADU","True","True","True"
"603203","MAA/UPM","S1/A-44/1A","South-1","Chennai","TAMIL NADU","True","True","True"
"603209","MAA/UPM","S1/A-44/1A","South-1","Chennai","TAMIL NADU","True","True","True"
"603210","MAA/UPM","S1/A-44/1A","South-1","Chennai","TAMIL NADU","True","True","True"
"603211","MAA/UPM","S1/A-44/1A","South-1","Chennai","TAMIL NADU","True","True","True"
"431601","NED","W/A-31/2B","West","Nanded","MAHARASHTRA","True","True","True"
"431602","NED","W/A-31/2B","West","Nanded","MAHARASHTRA","True","True","True"
"431603","NED","W/A-31/2B","West","Nanded","MAHARASHTRA","True","True","True"
"431604","NED","W/A-31/2B","West","Nanded","MAHARASHTRA","True","True","True"
"431605","NED","W/A-31/2B","West","Nanded","MAHARASHTRA","True","True","True"
"431606","NED","W/A-31/2B","West","Nanded","MAHARASHTRA","True","True","True"
"535218","VZM","S1/A-51/2C","South-1","Vizianagaram","ANDHRA PRADESH","True","True","True"
"490020","BHL","C/A-41/5C","Central","Bhilai","CHHATTISGARH","True","True","True"
"490023","BHL","C/A-41/5C","Central","Bhilai","CHHATTISGARH","True","True","True"
"490026","BHL","C/A-41/5C","Central","Bhilai","CHHATTISGARH","True","True","True"
"627001","TVL","S2/A-68/3A","South-2","TIRUNELVELI","TAMIL NADU","True","True","True"
