Pincode,City,State,Area
416119,Kolhapur,MAHARASHTRA,Udaan Kolhapur
416122,Kolhapur,MAHARASHTRA,Udaan Kolhapur
416202,Kolhapur,MAHARASHTRA,Udaan Kolhapur
416203,Kolhapur,MAHARASHTRA,Udaan Kolhapur
416204,Kolhapur,MAHARASHTRA,Udaan Kolhapur
416205,Kolhapur,MAHARASHTRA,Udaan Kolhapur
416207,Kolhapur,MAHARASHTRA,Udaan Kolhapur
416208,Kolhapur,MAHARASHTRA,Udaan Kolhapur
416211,Kolhapur,MAHARASHTRA,Udaan Kolhapur
416213,Kolhapur,MAHARASHTRA,Udaan Kolhapur
416216,Kolhapur,MAHARASHTRA,Udaan Kolhapur
416219,Kolhapur,MAHARASHTRA,Udaan Kolhapur
416221,Kolhapur,MAHARASHTRA,Udaan Kolhapur
416229,Kolhapur,MAHARASHTRA,Udaan Kolhapur
416230,Kolhapur,MAHARASHTRA,Udaan Kolhapur
416234,Kolhapur,MAHARASHTRA,Udaan Kolhapur
416236,Kolhapur,MAHARASHTRA,Udaan Kolhapur
416406,Sangli,MAHARASHTRA,Udaan Kolhapur
416410,Sangli,MAHARASHTRA,Udaan Kolhapur
416415,Sangli,MAHARASHTRA,Udaan Kolhapur
416416,Sangli,MAHARASHTRA,Udaan Kolhapur
416437,Sangli,MAHARASHTRA,Udaan Kolhapur
413001,Solapur,MAHARASHTRA,Udaan Solapur
413002,Solapur,MAHARASHTRA,Udaan Solapur
413003,Solapur,MAHARASHTRA,Udaan Solapur
413004,Solapur,MAHARASHTRA,Udaan Solapur
413005,Solapur,MAHARASHTRA,Udaan Solapur
413006,Solapur,MAHARASHTRA,Udaan Solapur
413007,Solapur,MAHARASHTRA,Udaan Solapur
413008,Solapur,MAHARASHTRA,Udaan Solapur
413213,Solapur,MAHARASHTRA,Udaan Solapur
413215,Solapur,MAHARASHTRA,Udaan Solapur
413216,Solapur,MAHARASHTRA,Udaan Solapur
413219,Solapur,MAHARASHTRA,Udaan Solapur
413221,Solapur,MAHARASHTRA,Udaan Solapur
413222,Solapur,MAHARASHTRA,Udaan Solapur
413224,Solapur,MAHARASHTRA,Udaan Solapur
413227,Solapur,MAHARASHTRA,Udaan Solapur
413228,Solapur,MAHARASHTRA,Udaan Solapur
413248,Solapur,MAHARASHTRA,Udaan Solapur
413253,Solapur,MAHARASHTRA,Udaan Solapur
413255,Solapur,MAHARASHTRA,Udaan Solapur
231216,Sonbhadra,UTTAR PRADESH,Udaan Robertsganj
822114,Garhwa,JHARKHAND,Udaan Daltonganj
742201,Murshidabad,WEST BENGAL,Udaan Raghunathganj
742202,Murshidabad,WEST BENGAL,Udaan Raghunathganj
825302,Hazaribag,JHARKHAND,Udaan Hazaribagh
825303,Hazaribag,JHARKHAND,Udaan Hazaribagh
825313,Hazaribag,JHARKHAND,Udaan Hazaribagh
825317,Hazaribag,JHARKHAND,Udaan Hazaribagh
825336,Hazaribag,JHARKHAND,Udaan Hazaribagh
825402,Hazaribag,JHARKHAND,Udaan Hazaribagh
825411,Hazaribag,JHARKHAND,Udaan Hazaribagh
226001,Lucknow,UTTAR PRADESH,Udaan Lucknow
226002,Lucknow,UTTAR PRADESH,Udaan Lucknow
226003,Lucknow,UTTAR PRADESH,Udaan Lucknow
226004,Lucknow,UTTAR PRADESH,Udaan Lucknow
226005,Lucknow,UTTAR PRADESH,Udaan Lucknow
226006,Lucknow,UTTAR PRADESH,Udaan Lucknow
226007,Lucknow,UTTAR PRADESH,Udaan Lucknow
226008,Lucknow,UTTAR PRADESH,Udaan Lucknow
226009,Lucknow,UTTAR PRADESH,Udaan Lucknow
226010,Lucknow,UTTAR PRADESH,Udaan Lucknow
226011,Lucknow,UTTAR PRADESH,Udaan Lucknow
226012,Lucknow,UTTAR PRADESH,Udaan Lucknow
226013,Lucknow,UTTAR PRADESH,Udaan Lucknow
226014,Lucknow,UTTAR PRADESH,Udaan Lucknow
226015,Lucknow,UTTAR PRADESH,Udaan Lucknow
226016,Lucknow,UTTAR PRADESH,Udaan Lucknow
226017,Lucknow,UTTAR PRADESH,Udaan Lucknow
226018,Lucknow,UTTAR PRADESH,Udaan Lucknow
226020,Lucknow,UTTAR PRADESH,Udaan Lucknow
226021,Lucknow,UTTAR PRADESH,Udaan Lucknow
226022,Lucknow,UTTAR PRADESH,Udaan Lucknow
226023,Lucknow,UTTAR PRADESH,Udaan Lucknow
226024,Lucknow,UTTAR PRADESH,Udaan Lucknow
226025,Lucknow,UTTAR PRADESH,Udaan Lucknow
226027,Lucknow,UTTAR PRADESH,Udaan Lucknow
226028,Lucknow,UTTAR PRADESH,Udaan Lucknow
226029,Lucknow,UTTAR PRADESH,Udaan Lucknow
226030,Lucknow,UTTAR PRADESH,Udaan Lucknow
226031,Lucknow,UTTAR PRADESH,Udaan Lucknow
226101,Lucknow,UTTAR PRADESH,Udaan Lucknow
227106,Lucknow,Uttar Pradesh,Udaan Lucknow
208001,Kanpur Dehat,UTTAR PRADESH,Udaan Kanpur
208002,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
208003,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
208004,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
208005,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
208006,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
208007,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
208009,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
208010,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
208011,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
208012,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
208013,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
208014,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
208015,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
208016,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
208017,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
208018,Kanpur,Uttar Pradesh,Udaan Kanpur
208019,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
208020,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
208021,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
208022,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
208023,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
208024,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
208025,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
208026,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
208027,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
209203,Kanpur Dehat,UTTAR PRADESH,Udaan Kanpur
209214,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
209217,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
209304,Kanpur Dehat,UTTAR PRADESH,Udaan Kanpur
209305,Kanpur Nagar,UTTAR PRADESH,Udaan Kanpur
784168,Sonitpur,ASSAM,Udaan Behali
784178,Sonitpur,ASSAM,Udaan Behali
784166,Sonitpur,ASSAM,Udaan Behali
784169,Sonitpur,ASSAM,Udaan Behali
784170,Sonitpur,ASSAM,Udaan Behali
784179,Sonitpur,ASSAM,Udaan Behali
786151,Tinsukia,ASSAM,Udaan Digboi
786153,Tinsukia,ASSAM,Udaan Digboi
786156,Tinsukia,ASSAM,Udaan Digboi
786160,Tinsukia,ASSAM,Udaan Digboi
400614,Thane,MAHARASHTRA,Udaan Panvel FMLM
400701,Thane,MAHARASHTRA,Udaan Panvel FMLM
400703,Thane,MAHARASHTRA,Udaan Panvel FMLM
400705,Raigadh,Maharashtra,Udaan Panvel FMLM
400706,Thane,MAHARASHTRA,Udaan Panvel FMLM
400708,Thane,MAHARASHTRA,Udaan Panvel FMLM
400709,Thane,MAHARASHTRA,Udaan Panvel FMLM
410206,Raigarh(MH),MAHARASHTRA,Udaan Panvel FMLM
410208,Raigarh(MH),MAHARASHTRA,Udaan Panvel FMLM
410210,Raigarh(MH),MAHARASHTRA,Udaan Panvel FMLM
410216,Raigarh(MH),MAHARASHTRA,Udaan Panvel FMLM
410218,Raigarh(MH),MAHARASHTRA,Udaan Panvel FMLM
410222,Raigarh(MH),MAHARASHTRA,Udaan Panvel FMLM
733121,South Dinajpur,WEST BENGAL,Udaan Balurghat
733123,North Dinajpur,WEST BENGAL,Udaan Balurghat
733125,South Dinajpur,WEST BENGAL,Udaan Balurghat
733128,North Dinajpur,WEST BENGAL,Udaan Balurghat
733129,North Dinajpur,WEST BENGAL,Udaan Balurghat
733130,North Dinajpur,WEST BENGAL,Udaan Balurghat
733132,South Dinajpur,WEST BENGAL,Udaan Balurghat
733134,North Dinajpur,WEST BENGAL,Udaan Balurghat
733143,North Dinajpur,WEST BENGAL,Udaan Balurghat
733156,North Dinajpur,WEST BENGAL,Udaan Balurghat
733201,North Dinajpur,WEST BENGAL,Udaan Balurghat
733215,North Dinajpur,WEST BENGAL,Udaan Balurghat
733252,South Dinajpur,West Bengal,Udaan Balurghat
735101,Jalpaiguri,WEST BENGAL,Udaan Jalpaiguri
735102,Jalpaiguri,WEST BENGAL,Udaan Jalpaiguri
735121,Jalpaiguri,WEST BENGAL,Udaan Jalpaiguri
735122,Cooch Behar,WEST BENGAL,Udaan Jalpaiguri
735132,Jalpaiguri,WEST BENGAL,Udaan Jalpaiguri
735133,Jalpaiguri,WEST BENGAL,Udaan Jalpaiguri
735134,Jalpaiguri,WEST BENGAL,Udaan Jalpaiguri
735136,Jalpaiguri,West Bengal,Udaan Jalpaiguri
735201,Jalpaiguri,West Bengal,Udaan Jalpaiguri
735203,Jalpaiguri,WEST BENGAL,Udaan Malbazar
735210,Jalpaiguri,WEST BENGAL,Udaan Jalpaiguri
735212,Jalpaiguri,WEST BENGAL,Udaan Jalpaiguri
735224,Cooch Behar,WEST BENGAL,Udaan Jalpaiguri
735233,Jalpaiguri,WEST BENGAL,Udaan Jalpaiguri
735235,Jalpaiguri,West Bengal,Udaan Jalpaiguri
735301,Cooch Behar,WEST BENGAL,Udaan Jalpaiguri
735302,Jalpaiguri,WEST BENGAL,Udaan Jalpaiguri
735303,Cooch Behar,WEST BENGAL,Udaan Jalpaiguri
735304,Cooch Behar,WEST BENGAL,Udaan Jalpaiguri
735305,Jalpaiguri,WEST BENGAL,Udaan Jalpaiguri
735306,Jalpaiguri,West Bengal,Udaan Jalpaiguri
735135,Jalpaiguri,WEST BENGAL,Udaan Siliguri FM LM
732101,Malda,WEST BENGAL,Udaan Malda
732102,Malda,WEST BENGAL,Udaan Malda
732103,Malda,WEST BENGAL,Udaan Malda
732121,Malda,WEST BENGAL,Udaan Malda
732122,Malda,WEST BENGAL,Udaan Malda
732123,Malda,WEST BENGAL,Udaan Malda
732124,Malda,WEST BENGAL,Udaan Malda
732125,Malda,WEST BENGAL,Udaan Malda
732126,Malda,WEST BENGAL,Udaan Malda
732128,Malda,WEST BENGAL,Udaan Malda
732138,Malda,WEST BENGAL,Udaan Malda
732139,Malda,WEST BENGAL,Udaan Malda
732140,Malda,WEST BENGAL,Udaan Malda
732141,Malda,WEST BENGAL,Udaan Malda
732142,Malda,WEST BENGAL,Udaan Malda
732147,Malda,WEST BENGAL,Udaan Malda
732150,Malda,WEST BENGAL,Udaan Malda
732202,Malda,WEST BENGAL,Udaan Malda
732203,Malda,WEST BENGAL,Udaan Malda
732204,Malda,WEST BENGAL,Udaan Malda
732205,Malda,WEST BENGAL,Udaan Malda
732208,Malda,WEST BENGAL,Udaan Malda
732211,Malda,WEST BENGAL,Udaan Malda
732214,Malda,WEST BENGAL,Udaan Malda
769001,Sundergarh,ODISHA,Udaan Rourkela
769002,Sundergarh,ODISHA,Udaan Rourkela
769003,Sundergarh,ODISHA,Udaan Rourkela
769004,Sundergarh,ODISHA,Udaan Rourkela
769005,Sundergarh,ODISHA,Udaan Rourkela
769006,Sundergarh,ODISHA,Udaan Rourkela
769007,Sundergarh,ODISHA,Udaan Rourkela
769009,Sundergarh,ODISHA,Udaan Rourkela
769012,Sundergarh,ODISHA,Udaan Rourkela
769013,Sundergarh,ODISHA,Udaan Rourkela
769014,Sundergarh,ODISHA,Udaan Rourkela
769015,Sundergarh,ODISHA,Udaan Rourkela
769042,Sundergarh,ODISHA,Udaan Rourkela
770017,Sundergarh,ODISHA,Udaan Rourkela
760001,Ganjam,ODISHA,Udaan Berhampur
760002,Ganjam,ODISHA,Udaan Berhampur
760003,Ganjam,ODISHA,Udaan Berhampur
760004,Ganjam,ODISHA,Udaan Berhampur
760005,Ganjam,ODISHA,Udaan Berhampur
760006,Ganjam,ODISHA,Udaan Berhampur
760007,Ganjam,ODISHA,Udaan Berhampur
760008,Ganjam,ODISHA,Udaan Berhampur
760009,Ganjam,ODISHA,Udaan Berhampur
760010,Ganjam,ODISHA,Udaan Berhampur
761001,Ganjam,ODISHA,Udaan Berhampur
761002,Ganjam,ODISHA,Udaan Berhampur
761003,Ganjam,ODISHA,Udaan Berhampur
761004,Ganjam,ODISHA,Udaan Berhampur
761008,Ganjam,ODISHA,Udaan Berhampur
761009,Ganjam,ODISHA,Udaan Berhampur
761010,Ganjam,ODISHA,Udaan Berhampur
761011,Ganjam,ODISHA,Udaan Berhampur
761012,Ganjam,ODISHA,Udaan Berhampur
761018,Ganjam,ODISHA,Udaan Berhampur
761020,Ganjam,ODISHA,Udaan Berhampur
761025,Ganjam,ODISHA,Udaan Berhampur
761026,Ganjam,ODISHA,Udaan Berhampur
761037,Ganjam,ODISHA,Udaan Berhampur
761045,Ganjam,ODISHA,Udaan Berhampur
761052,Ganjam,ODISHA,Udaan Berhampur
761054,Ganjam,ODISHA,Udaan Berhampur
761100,Ganjam,ODISHA,Udaan Berhampur
761209,Ganjam,ODISHA,Udaan Berhampur
824101,Aurangabad(BH),BIHAR,Whizzard Aurangabad (Bh)
824112,Aurangabad(BH),BIHAR,Whizzard Aurangabad (Bh)
824121,Aurangabad(BH),BIHAR,Whizzard Aurangabad (Bh)
824124,Aurangabad(BH),BIHAR,Whizzard Aurangabad (Bh)
824143,Aurangabad(BH),BIHAR,Whizzard Aurangabad (Bh)
851101,Begusarai,BIHAR,Udaan Begusarai
851112,Begusarai,BIHAR,Udaan Begusarai
851116,Begusarai,BIHAR,Udaan Begusarai
851127,Begusarai,BIHAR,Udaan Begusarai
851131,Begusarai,BIHAR,Udaan Begusarai
851133,Begusarai,BIHAR,Udaan Begusarai
851134,Begusarai,BIHAR,Udaan Begusarai
851135,Begusarai,BIHAR,Udaan Begusarai
851210,Begusarai,BIHAR,Udaan Begusarai
851211,Begusarai,BIHAR,Udaan Begusarai
811307,Jamui,BIHAR,Udaan Jamui
811308,Jamui,BIHAR,Udaan Jamui
811311,Jamui,BIHAR,Udaan Jamui
811312,Jamui,BIHAR,Udaan Jamui
811313,Jamui,BIHAR,Udaan Jamui
811314,Jamui,BIHAR,Udaan Jamui
811315,Jamui,BIHAR,Udaan Jamui
811317,Jamui,BIHAR,Udaan Jamui
847109,Madhubani,BIHAR,Udaan Jhanjharpur
847401,Madhubani,BIHAR,Udaan Jhanjharpur
847403,Madhubani,BIHAR,Udaan Jhanjharpur
847404,Madhubani,BIHAR,Udaan Jhanjharpur
847408,Madhubani,BIHAR,Udaan Jhanjharpur
847424,Madhubani,BIHAR,Udaan Jhanjharpur
848201,Begusarai,BIHAR,Loadshare Khagaria
851204,Khagaria,BIHAR,Loadshare Khagaria
851205,Khagaria,BIHAR,Loadshare Khagaria
851214,Khagaria,BIHAR,Loadshare Khagaria
847211,Madhubani,BIHAR,Udaan Madhubani
847212,Madhubani,BIHAR,Udaan Madhubani
847213,Madhubani,BIHAR,Udaan Madhubani
847222,Madhubani,BIHAR,Udaan Madhubani
847223,Madhubani,BIHAR,Udaan Madhubani
847231,Madhubani,BIHAR,Udaan Madhubani
847234,Madhubani,BIHAR,Udaan Madhubani
847235,Madhubani,BIHAR,Udaan Madhubani
847236,Madhubani,BIHAR,Udaan Madhubani
847238,Madhubani,BIHAR,Udaan Madhubani
847337,Darbhanga,BIHAR,Udaan Madhubani
845455,West Champaran,BIHAR,Whizzard Narkatiaganj
845305,East Champaran,BIHAR,Whizzard Raxaul
845433,East Champaran,BIHAR,Whizzard Raxaul
843301,Sitamarhi,BIHAR,Udaan Sitamarhi
843302,Sitamarhi,BIHAR,Udaan Sitamarhi
843314,Sitamarhi,BIHAR,Udaan Sitamarhi
843320,Sitamarhi,BIHAR,Udaan Sitamarhi
843325,Sitamarhi,BIHAR,Udaan Sitamarhi
843326,Sitamarhi,BIHAR,Udaan Sitamarhi
843328,Sitamarhi,BIHAR,Udaan Sitamarhi
843329,Sheohar,BIHAR,Udaan Sitamarhi
843330,Sitamarhi,BIHAR,Udaan Sitamarhi
843331,Sitamarhi,BIHAR,Udaan Sitamarhi
847452,Supaul,BIHAR,Loadshare Ghuran
852124,Saharsa,BIHAR,Udaan Saharsa
852131,Supaul,BIHAR,Loadshare Ghuran
852202,Saharsa,BIHAR,Udaan Saharsa
852215,Supaul,BIHAR,Loadshare Ghuran
852216,Saharsa,BIHAR,Udaan Saharsa
852201,Saharsa,BIHAR,Udaan Saharsa
821109,Kaimur (Bhabua),BIHAR,Loadshare Mohania
802212,Rohtas,BIHAR,Udaan Sasaram
802215,Rohtas,BIHAR,Udaan Sasaram
802220,Rohtas,BIHAR,Udaan Sasaram
821301,Rohtas,BIHAR,Udaan Sasaram
821305,Rohtas,BIHAR,Udaan Sasaram
821307,Rohtas,BIHAR,Udaan Sasaram
821308,Rohtas,BIHAR,Udaan Sasaram
852113,Madhepura,BIHAR,Udaan Saharsa
852114,Madhepura,BIHAR,Udaan Saharsa
854102,Araria,BIHAR,Udaan Bihariganj
854202,Purnia,BIHAR,Udaan Bihariganj
845422,East Champaran,BIHAR,Udaan Areraj
845456,East Champaran,BIHAR,Udaan Areraj
845450,West Champaran,BIHAR,Udaan Bettiah
845452,West Champaran,BIHAR,Udaan Bettiah
845453,West Champaran,BIHAR,Udaan Bettiah
841208,Saran,BIHAR,Udaan Chhapra
841418,Saran,BIHAR,Udaan Chhapra
813210,Bhagalpur,BIHAR,Udaan Kahalgaon
854101,Katihar,BIHAR,Udaan Katihar
854116,Katihar,BIHAR,Udaan Katihar
855114,Katihar,BIHAR,Udaan Katihar
845428,East Champaran,BIHAR,Udaan Motihari
811112,Lakhisarai,BIHAR,Udaan Munger
811212,Munger,BIHAR,Udaan Munger
843105,Muzaffarpur,BIHAR,Udaan Muzaffarpur
843109,Muzaffarpur,BIHAR,Udaan Muzaffarpur
800009,Patna,BIHAR,Udaan Patna
801103,Patna,BIHAR,Udaan Phulwari Sharif
854304,Purnia,BIHAR,Udaan Purnea
854315,Purnia,BIHAR,Udaan Purnea
848101,Samastipur,BIHAR,Udaan Samastipur
848102,Samastipur,BIHAR,Udaan Samastipur
848114,Samastipur,BIHAR,Udaan Samastipur
843102,Muzaffarpur,BIHAR,Udaan Saraiya
843114,Vaishali,BIHAR,Udaan Saraiya
843119,Muzaffarpur,BIHAR,Udaan Saraiya
841239,Siwan,BIHAR,Udaan Siwan
222302,Sultanpur,UTTAR PRADESH,Udaan Sultanpur
222303,Sultanpur,UTTAR PRADESH,Udaan Sultanpur
227406,Sultanpur,UTTAR PRADESH,Udaan Sultanpur
227407,Sultanpur,UTTAR PRADESH,Udaan Sultanpur
227408,Sultanpur,UTTAR PRADESH,Udaan Sultanpur
227411,Sultanpur,UTTAR PRADESH,Udaan Sultanpur
227412,Sultanpur,UTTAR PRADESH,Udaan Sultanpur
227413,Sultanpur,UTTAR PRADESH,Udaan Sultanpur
227805,Sultanpur,UTTAR PRADESH,Udaan Sultanpur
227806,Sultanpur,UTTAR PRADESH,Udaan Sultanpur
227808,Sultanpur,UTTAR PRADESH,Udaan Sultanpur
227812,Sultanpur,UTTAR PRADESH,Udaan Sultanpur
227813,Sultanpur,UTTAR PRADESH,Udaan Sultanpur
228119,Sultanpur,UTTAR PRADESH,Udaan Sultanpur
228125,Sultanpur,UTTAR PRADESH,Udaan Sultanpur
228141,Sultanpur,UTTAR PRADESH,Udaan Sultanpur
228145,Sultanpur,UTTAR PRADESH,Udaan Sultanpur
228151,Sultanpur,UTTAR PRADESH,Udaan Sultanpur
228155,Sultanpur,UTTAR PRADESH,Udaan Sultanpur
228159,Sultanpur,UTTAR PRADESH,Udaan Sultanpur
764045,Malkangiri,ODISHA,Udaan Malkangiri
764046,Malkangiri,ODISHA,Udaan Malkangiri
764048,Malkangiri,ODISHA,Udaan Malkangiri
764086,Malkangiri,ODISHA,Udaan Malkangiri
768027,Bargarh,ODISHA,Udaan Bargarh
768028,Bargarh,ODISHA,Udaan Bargarh
768029,Bargarh,ODISHA,Udaan Bargarh
768030,Bargarh,ODISHA,Udaan Bargarh
768032,Bargarh,ODISHA,Udaan Bargarh
768033,Bargarh,ODISHA,Udaan Bargarh
768038,Bargarh,ODISHA,Udaan Bargarh
768040,Bargarh,ODISHA,Udaan Bargarh
768048,Bargarh,ODISHA,Udaan Bargarh
768102,Bargarh,ODISHA,Udaan Bargarh
768103,Bargarh,ODISHA,Udaan Bargarh
768104,Bargarh,ODISHA,Udaan Bargarh
768111,Bargarh,ODISHA,Udaan Bargarh
768115,Bargarh,ODISHA,Udaan Bargarh
274304,Kushinagar,UTTAR PRADESH,Udaan Padrauna
274406,Kushinagar,UTTAR PRADESH,Udaan Padrauna
221301,Sant Ravidas Nagar,UTTAR PRADESH,Udaan Gyanpur
221303,Sant Ravidas Nagar,UTTAR PRADESH,Udaan Gyanpur
221304,Sant Ravidas Nagar,UTTAR PRADESH,Udaan Gyanpur
221310,Sant Ravidas Nagar,UTTAR PRADESH,Udaan Gyanpur
221404,Sant Ravidas Nagar,UTTAR PRADESH,Udaan Gyanpur
534122,West Godavari,ANDHRA PRADESH,Udaan Bhimavaram
534124,West Godavari,ANDHRA PRADESH,Udaan Bhimavaram
534126,West Godavari,ANDHRA PRADESH,Udaan Bhimavaram
534260,West Godavari,ANDHRA PRADESH,Udaan Bhimavaram
534275,West Godavari,ANDHRA PRADESH,Udaan Bhimavaram
534281,West Godavari,ANDHRA PRADESH,Udaan Bhimavaram
534327,West Godavari,ANDHRA PRADESH,Udaan Bhimavaram
534338,West Godavari,ANDHRA PRADESH,Udaan Bhimavaram
508207,Nalgonda,TELANGANA,Whizzard Ravindra Nagar (Nalgonda)
508001,Nalgonda,TELANGANA,Whizzard Ravindra Nagar (Nalgonda)
508002,Nalgonda,TELANGANA,Whizzard Ravindra Nagar (Nalgonda)
508114,Nalgonda,TELANGANA,Whizzard Ravindra Nagar (Nalgonda)
508205,Nalgonda,TELANGANA,Whizzard Ravindra Nagar (Nalgonda)
508244,Nalgonda,TELANGANA,Whizzard Ravindra Nagar (Nalgonda)
508247,Nalgonda,TELANGANA,Whizzard Ravindra Nagar (Nalgonda)
508252,Nalgonda,TELANGANA,Whizzard Ravindra Nagar (Nalgonda)
508253,Nalgonda,TELANGANA,Whizzard Ravindra Nagar (Nalgonda)
508254,Nalgonda,TELANGANA,Whizzard Ravindra Nagar (Nalgonda)
508377,Nalgonda,TELANGANA,Whizzard Ravindra Nagar (Nalgonda)
751002,Khorda,ODISHA,Udaan Bhubaneswar
751006,Khorda,ODISHA,Udaan Bhubaneswar
751009,Khorda,ODISHA,Udaan Bhubaneswar
751010,Khorda,ODISHA,Udaan Bhubaneswar
751011,Khorda,ODISHA,Udaan Bhubaneswar
751014,Khorda,ODISHA,Udaan Bhubaneswar
751018,Khorda,ODISHA,Udaan Bhubaneswar
751025,Khorda,ODISHA,Udaan Bhubaneswar
752100,Khorda,ODISHA,Udaan Bhubaneswar
752101,Khorda,ODISHA,Udaan Bhubaneswar
752102,Khorda,ODISHA,Udaan Bhubaneswar
752104,Puri,ODISHA,Udaan Bhubaneswar
752106,Puri,ODISHA,Udaan Bhubaneswar
751001,Khorda,ODISHA,Udaan Chandrasekharpur BBI
751003,Khorda,ODISHA,Udaan Chandrasekharpur BBI
751004,Khorda,ODISHA,Udaan Chandrasekharpur BBI
751005,Khorda,ODISHA,Udaan Chandrasekharpur BBI
751007,Khorda,ODISHA,Udaan Chandrasekharpur BBI
751008,Khorda,ODISHA,Udaan Chandrasekharpur BBI
751012,Khorda,ODISHA,Udaan Chandrasekharpur BBI
751013,Khorda,ODISHA,Udaan Chandrasekharpur BBI
751015,Khorda,ODISHA,Udaan Chandrasekharpur BBI
751016,Khorda,ODISHA,Udaan Chandrasekharpur BBI
751017,Khorda,ODISHA,Udaan Chandrasekharpur BBI
751019,Khorda,ODISHA,Udaan Chandrasekharpur BBI
751020,Khorda,ODISHA,Udaan Chandrasekharpur BBI
751021,Khorda,ODISHA,Udaan Chandrasekharpur BBI
751022,Khorda,ODISHA,Udaan Chandrasekharpur BBI
751023,Khorda,ODISHA,Udaan Chandrasekharpur BBI
751024,Khorda,ODISHA,Udaan Chandrasekharpur BBI
751030,Khorda,ODISHA,Udaan Chandrasekharpur BBI
754005,Cuttack,ODISHA,Udaan Chandrasekharpur BBI
752018,Khorda,ODISHA,Udaan Khurda
752019,Khorda,ODISHA,Udaan Khurda
752020,Khorda,ODISHA,Udaan Khurda
752021,Khorda,ODISHA,Udaan Khurda
752023,Khorda,ODISHA,Udaan Khurda
752024,Nayagarh,ODISHA,Udaan Khurda
752050,Khorda,ODISHA,Udaan Khurda
752054,Khorda,ODISHA,Udaan Khurda
752055,Khorda,ODISHA,Udaan Khurda
752056,Khorda,ODISHA,Udaan Khurda
752057,Khorda,ODISHA,Udaan Khurda
752061,Khorda,ODISHA,Udaan Khurda
752062,Khorda,ODISHA,Udaan Khurda
752065,Nayagarh,ODISHA,Udaan Khurda
752066,Khorda,ODISHA,Udaan Khurda
212507,Allahabad,UTTAR PRADESH,Udaan Pratapgarh
229410,Pratapgarh,UTTAR PRADESH,Udaan Pratapgarh
230001,Pratapgarh,UTTAR PRADESH,Udaan Pratapgarh
230002,Pratapgarh,UTTAR PRADESH,Udaan Pratapgarh
230126,Pratapgarh,UTTAR PRADESH,Udaan Pratapgarh
230128,Pratapgarh,UTTAR PRADESH,Udaan Pratapgarh
230129,Pratapgarh,UTTAR PRADESH,Udaan Pratapgarh
230131,Pratapgarh,UTTAR PRADESH,Udaan Pratapgarh
230132,Pratapgarh,UTTAR PRADESH,Udaan Pratapgarh
230135,Pratapgarh,UTTAR PRADESH,Udaan Pratapgarh
230136,Pratapgarh,UTTAR PRADESH,Udaan Pratapgarh
230137,Pratapgarh,UTTAR PRADESH,Udaan Pratapgarh
230139,Pratapgarh,UTTAR PRADESH,Udaan Pratapgarh
230142,Pratapgarh,UTTAR PRADESH,Udaan Pratapgarh
230144,Pratapgarh,UTTAR PRADESH,Udaan Pratapgarh
230301,Pratapgarh,UTTAR PRADESH,Udaan Pratapgarh
230302,Pratapgarh,UTTAR PRADESH,Udaan Pratapgarh
230304,Pratapgarh,UTTAR PRADESH,Udaan Pratapgarh
230401,Pratapgarh,UTTAR PRADESH,Udaan Pratapgarh
230402,Pratapgarh,UTTAR PRADESH,Udaan Pratapgarh
230403,Pratapgarh,UTTAR PRADESH,Udaan Pratapgarh
230404,Pratapgarh,UTTAR PRADESH,Udaan Pratapgarh
230502,Pratapgarh,UTTAR PRADESH,Udaan Pratapgarh
230503,Pratapgarh,UTTAR PRADESH,Udaan Pratapgarh
764001,Koraput,ODISHA,Udaan Jeypore
764002,Koraput,ODISHA,Udaan Jeypore
764003,Koraput,ODISHA,Udaan Jeypore
764004,Koraput,ODISHA,Udaan Jeypore
764005,Koraput,ODISHA,Udaan Jeypore
764006,Koraput,ODISHA,Udaan Jeypore
764012,Jeypore(k),Odisha,Udaan Jeypore
